Date,Procedure,n_Procedure,Temperature,EventTarget,Day,2015,Month,Tareeq
8/9/2016,A,4,45,0,Tuesday,0,0.6666666666666666,0.2903225806451613
8/9/2016,B,0,45,0,Tuesday,0,0.6666666666666666,0.2903225806451613
8/9/2016,C,3,45,0,Tuesday,0,0.6666666666666666,0.2903225806451613
8/10/2016,A,6,45,0,Wednesday,0,0.6666666666666666,0.3225806451612903
8/10/2016,B,8,45,0,Wednesday,0,0.6666666666666666,0.3225806451612903
8/10/2016,C,0,45,0,Wednesday,0,0.6666666666666666,0.3225806451612903
8/11/2016,A,5,47,0,Thursday,0,0.6666666666666666,0.3548387096774194
8/11/2016,B,0,47,0,Thursday,0,0.6666666666666666,0.3548387096774194
8/11/2016,C,3,47,0,Thursday,0,0.6666666666666666,0.3548387096774194
8/12/2016,A,6,39,0,Friday,0,0.6666666666666666,0.3870967741935484
8/12/2016,B,2,39,0,Friday,0,0.6666666666666666,0.3870967741935484
8/12/2016,C,4,39,0,Friday,0,0.6666666666666666,0.3870967741935484
8/13/2016,A,3,38,0,Saturday,0,0.6666666666666666,0.41935483870967744
8/13/2016,B,5,38,0,Saturday,0,0.6666666666666666,0.41935483870967744
8/13/2016,C,0,38,0,Saturday,0,0.6666666666666666,0.41935483870967744
8/14/2016,A,5,35,0,Sunday,0,0.6666666666666666,0.45161290322580644
8/14/2016,B,2,35,0,Sunday,0,0.6666666666666666,0.45161290322580644
8/14/2016,C,1,35,0,Sunday,0,0.6666666666666666,0.45161290322580644
8/15/2016,A,4,48,0,Monday,0,0.6666666666666666,0.4838709677419355
8/15/2016,B,1,48,0,Monday,0,0.6666666666666666,0.4838709677419355
8/15/2016,C,3,48,0,Monday,0,0.6666666666666666,0.4838709677419355
8/16/2016,A,6,34,0,Tuesday,0,0.6666666666666666,0.5161290322580645
8/16/2016,B,2,34,0,Tuesday,0,0.6666666666666666,0.5161290322580645
8/16/2016,C,5,34,0,Tuesday,0,0.6666666666666666,0.5161290322580645
8/17/2016,A,2,39,2,Wednesday,0,0.6666666666666666,0.5483870967741935
8/17/2016,B,0,39,2,Wednesday,0,0.6666666666666666,0.5483870967741935
8/17/2016,C,8,39,2,Wednesday,0,0.6666666666666666,0.5483870967741935
8/18/2016,A,6,45,2,Thursday,0,0.6666666666666666,0.5806451612903226
8/18/2016,B,1,45,2,Thursday,0,0.6666666666666666,0.5806451612903226
8/18/2016,C,2,45,2,Thursday,0,0.6666666666666666,0.5806451612903226
8/19/2016,A,7,44,2,Friday,0,0.6666666666666666,0.6129032258064516
8/19/2016,B,2,44,2,Friday,0,0.6666666666666666,0.6129032258064516
8/19/2016,C,8,44,2,Friday,0,0.6666666666666666,0.6129032258064516
8/20/2016,A,3,41,2,Saturday,0,0.6666666666666666,0.6451612903225806
8/20/2016,B,2,41,2,Saturday,0,0.6666666666666666,0.6451612903225806
8/20/2016,C,7,41,2,Saturday,0,0.6666666666666666,0.6451612903225806
8/21/2016,A,9,44,0,Sunday,0,0.6666666666666666,0.6774193548387096
8/21/2016,B,0,44,0,Sunday,0,0.6666666666666666,0.6774193548387096
8/21/2016,C,3,44,0,Sunday,0,0.6666666666666666,0.6774193548387096
8/22/2016,A,3,47,0,Monday,0,0.6666666666666666,0.7096774193548387
8/22/2016,B,4,47,0,Monday,0,0.6666666666666666,0.7096774193548387
8/22/2016,C,2,47,0,Monday,0,0.6666666666666666,0.7096774193548387
8/23/2016,A,8,47,0,Tuesday,0,0.6666666666666666,0.7419354838709677
8/23/2016,B,1,47,0,Tuesday,0,0.6666666666666666,0.7419354838709677
8/23/2016,C,5,47,0,Tuesday,0,0.6666666666666666,0.7419354838709677
8/24/2016,A,5,46,0,Wednesday,0,0.6666666666666666,0.7741935483870968
8/24/2016,B,2,46,0,Wednesday,0,0.6666666666666666,0.7741935483870968
8/24/2016,C,3,46,0,Wednesday,0,0.6666666666666666,0.7741935483870968
8/25/2016,A,10,46,0,Thursday,0,0.6666666666666666,0.8064516129032258
8/25/2016,B,2,46,0,Thursday,0,0.6666666666666666,0.8064516129032258
8/25/2016,C,2,46,0,Thursday,0,0.6666666666666666,0.8064516129032258
8/26/2016,A,8,45,0,Friday,0,0.6666666666666666,0.8387096774193549
8/26/2016,B,3,45,0,Friday,0,0.6666666666666666,0.8387096774193549
8/26/2016,C,1,45,0,Friday,0,0.6666666666666666,0.8387096774193549
8/27/2016,A,6,44,0,Saturday,0,0.6666666666666666,0.8709677419354839
8/27/2016,B,4,44,0,Saturday,0,0.6666666666666666,0.8709677419354839
8/27/2016,C,4,44,0,Saturday,0,0.6666666666666666,0.8709677419354839
8/28/2016,A,7,44,0,Sunday,0,0.6666666666666666,0.9032258064516129
8/28/2016,B,1,44,0,Sunday,0,0.6666666666666666,0.9032258064516129
8/28/2016,C,1,44,0,Sunday,0,0.6666666666666666,0.9032258064516129
8/29/2016,A,5,46,0,Monday,0,0.6666666666666666,0.9354838709677419
8/29/2016,B,5,46,0,Monday,0,0.6666666666666666,0.9354838709677419
8/29/2016,C,5,46,0,Monday,0,0.6666666666666666,0.9354838709677419
8/30/2016,A,7,34,0,Tuesday,0,0.6666666666666666,0.967741935483871
8/30/2016,B,3,34,0,Tuesday,0,0.6666666666666666,0.967741935483871
8/30/2016,C,3,34,0,Tuesday,0,0.6666666666666666,0.967741935483871
8/31/2016,A,4,33,0,Wednesday,0,0.6666666666666666,1.0
8/31/2016,B,0,33,0,Wednesday,0,0.6666666666666666,1.0
8/31/2016,C,7,33,0,Wednesday,0,0.6666666666666666,1.0
9/1/2016,A,4,42,0,Thursday,0,0.75,0.03225806451612903
9/1/2016,B,3,42,0,Thursday,0,0.75,0.03225806451612903
9/1/2016,C,7,42,0,Thursday,0,0.75,0.03225806451612903
9/2/2016,A,2,43,0,Friday,0,0.75,0.06451612903225806
9/2/2016,B,4,43,0,Friday,0,0.75,0.06451612903225806
9/2/2016,C,5,43,0,Friday,0,0.75,0.06451612903225806
9/3/2016,A,2,46,0,Saturday,0,0.75,0.0967741935483871
9/3/2016,B,2,46,0,Saturday,0,0.75,0.0967741935483871
9/3/2016,C,4,46,0,Saturday,0,0.75,0.0967741935483871
9/4/2016,A,7,45,0,Sunday,0,0.75,0.12903225806451613
9/4/2016,B,4,45,0,Sunday,0,0.75,0.12903225806451613
9/4/2016,C,4,45,0,Sunday,0,0.75,0.12903225806451613
9/5/2016,A,4,34,0,Monday,0,0.75,0.16129032258064516
9/5/2016,B,5,34,0,Monday,0,0.75,0.16129032258064516
9/5/2016,C,0,34,0,Monday,0,0.75,0.16129032258064516
9/6/2016,A,8,35,0,Tuesday,0,0.75,0.1935483870967742
9/6/2016,B,2,35,0,Tuesday,0,0.75,0.1935483870967742
9/6/2016,C,2,35,0,Tuesday,0,0.75,0.1935483870967742
9/7/2016,A,5,43,2,Wednesday,0,0.75,0.22580645161290322
9/7/2016,B,2,43,2,Wednesday,0,0.75,0.22580645161290322
9/7/2016,C,2,43,2,Wednesday,0,0.75,0.22580645161290322
9/8/2016,A,12,41,2,Thursday,0,0.75,0.25806451612903225
9/8/2016,B,3,41,2,Thursday,0,0.75,0.25806451612903225
9/8/2016,C,1,41,2,Thursday,0,0.75,0.25806451612903225
9/9/2016,A,5,40,2,Friday,0,0.75,0.2903225806451613
9/9/2016,B,2,40,2,Friday,0,0.75,0.2903225806451613
9/9/2016,C,4,40,2,Friday,0,0.75,0.2903225806451613
9/10/2016,A,6,42,0,Saturday,0,0.75,0.3225806451612903
9/10/2016,B,5,42,0,Saturday,0,0.75,0.3225806451612903
9/10/2016,C,5,42,0,Saturday,0,0.75,0.3225806451612903
9/11/2016,A,3,41,0,Sunday,0,0.75,0.3548387096774194
9/11/2016,B,1,41,0,Sunday,0,0.75,0.3548387096774194
9/11/2016,C,3,41,0,Sunday,0,0.75,0.3548387096774194
9/12/2016,A,3,39,0,Monday,0,0.75,0.3870967741935484
9/12/2016,B,1,39,0,Monday,0,0.75,0.3870967741935484
9/12/2016,C,6,39,0,Monday,0,0.75,0.3870967741935484
9/13/2016,A,3,41,0,Tuesday,0,0.75,0.41935483870967744
9/13/2016,B,5,41,0,Tuesday,0,0.75,0.41935483870967744
9/13/2016,C,4,41,0,Tuesday,0,0.75,0.41935483870967744
9/14/2016,A,8,34,2,Wednesday,0,0.75,0.45161290322580644
9/14/2016,B,1,34,2,Wednesday,0,0.75,0.45161290322580644
9/14/2016,C,3,34,2,Wednesday,0,0.75,0.45161290322580644
9/15/2016,A,3,40,2,Thursday,0,0.75,0.4838709677419355
9/15/2016,B,2,40,2,Thursday,0,0.75,0.4838709677419355
9/15/2016,C,3,40,2,Thursday,0,0.75,0.4838709677419355
9/16/2016,A,5,40,2,Friday,0,0.75,0.5161290322580645
9/16/2016,B,3,40,2,Friday,0,0.75,0.5161290322580645
9/16/2016,C,4,40,2,Friday,0,0.75,0.5161290322580645
9/17/2016,A,5,41,0,Saturday,0,0.75,0.5483870967741935
9/17/2016,B,1,41,0,Saturday,0,0.75,0.5483870967741935
9/17/2016,C,1,41,0,Saturday,0,0.75,0.5483870967741935
9/18/2016,A,4,42,0,Sunday,0,0.75,0.5806451612903226
9/18/2016,B,2,42,0,Sunday,0,0.75,0.5806451612903226
9/18/2016,C,4,42,0,Sunday,0,0.75,0.5806451612903226
9/19/2016,A,6,42,0,Monday,0,0.75,0.6129032258064516
9/19/2016,B,1,42,0,Monday,0,0.75,0.6129032258064516
9/19/2016,C,4,42,0,Monday,0,0.75,0.6129032258064516
9/20/2016,A,2,41,0,Tuesday,0,0.75,0.6451612903225806
9/20/2016,B,5,41,0,Tuesday,0,0.75,0.6451612903225806
9/20/2016,C,4,41,0,Tuesday,0,0.75,0.6451612903225806
9/21/2016,A,7,37,0,Wednesday,0,0.75,0.6774193548387096
9/21/2016,B,2,37,0,Wednesday,0,0.75,0.6774193548387096
9/21/2016,C,6,37,0,Wednesday,0,0.75,0.6774193548387096
9/22/2016,A,5,32,0,Thursday,0,0.75,0.7096774193548387
9/22/2016,B,2,32,0,Thursday,0,0.75,0.7096774193548387
9/22/2016,C,5,32,0,Thursday,0,0.75,0.7096774193548387
9/23/2016,A,4,40,0,Friday,0,0.75,0.7419354838709677
9/23/2016,B,2,40,0,Friday,0,0.75,0.7419354838709677
9/23/2016,C,5,40,0,Friday,0,0.75,0.7419354838709677
9/24/2016,A,2,37,0,Saturday,0,0.75,0.7741935483870968
9/24/2016,B,2,37,0,Saturday,0,0.75,0.7741935483870968
9/24/2016,C,3,37,0,Saturday,0,0.75,0.7741935483870968
9/25/2016,A,11,37,0,Sunday,0,0.75,0.8064516129032258
9/25/2016,B,0,37,0,Sunday,0,0.75,0.8064516129032258
9/25/2016,C,2,37,0,Sunday,0,0.75,0.8064516129032258
9/26/2016,A,6,38,0,Monday,0,0.75,0.8387096774193549
9/26/2016,B,3,38,0,Monday,0,0.75,0.8387096774193549
9/26/2016,C,2,38,0,Monday,0,0.75,0.8387096774193549
9/27/2016,A,7,40,0,Tuesday,0,0.75,0.8709677419354839
9/27/2016,B,7,40,0,Tuesday,0,0.75,0.8709677419354839
9/27/2016,C,3,40,0,Tuesday,0,0.75,0.8709677419354839
9/28/2016,A,5,32,0,Wednesday,0,0.75,0.9032258064516129
9/28/2016,B,1,32,0,Wednesday,0,0.75,0.9032258064516129
9/28/2016,C,3,32,0,Wednesday,0,0.75,0.9032258064516129
9/29/2016,A,6,38,0,Thursday,0,0.75,0.9354838709677419
9/29/2016,B,0,38,0,Thursday,0,0.75,0.9354838709677419
9/29/2016,C,4,38,0,Thursday,0,0.75,0.9354838709677419
9/30/2016,A,4,36,0,Friday,0,0.75,0.967741935483871
9/30/2016,B,5,36,0,Friday,0,0.75,0.967741935483871
9/30/2016,C,2,36,0,Friday,0,0.75,0.967741935483871
10/1/2016,A,6,35,0,Saturday,0,0.8333333333333334,0.03225806451612903
10/1/2016,B,2,35,0,Saturday,0,0.8333333333333334,0.03225806451612903
10/1/2016,C,1,35,0,Saturday,0,0.8333333333333334,0.03225806451612903
10/2/2016,A,6,31,0,Sunday,0,0.8333333333333334,0.06451612903225806
10/2/2016,B,0,31,0,Sunday,0,0.8333333333333334,0.06451612903225806
10/2/2016,C,5,31,0,Sunday,0,0.8333333333333334,0.06451612903225806
10/3/2016,A,6,33,0,Monday,0,0.8333333333333334,0.0967741935483871
10/3/2016,B,0,33,0,Monday,0,0.8333333333333334,0.0967741935483871
10/3/2016,C,5,33,0,Monday,0,0.8333333333333334,0.0967741935483871
10/4/2016,A,3,31,0,Tuesday,0,0.8333333333333334,0.12903225806451613
10/4/2016,B,5,31,0,Tuesday,0,0.8333333333333334,0.12903225806451613
10/4/2016,C,2,31,0,Tuesday,0,0.8333333333333334,0.12903225806451613
10/5/2016,A,4,30,0,Wednesday,0,0.8333333333333334,0.16129032258064516
10/5/2016,B,1,30,0,Wednesday,0,0.8333333333333334,0.16129032258064516
10/5/2016,C,4,30,0,Wednesday,0,0.8333333333333334,0.16129032258064516
10/6/2016,A,4,34,1,Thursday,0,0.8333333333333334,0.1935483870967742
10/6/2016,B,5,34,1,Thursday,0,0.8333333333333334,0.1935483870967742
10/6/2016,C,4,34,1,Thursday,0,0.8333333333333334,0.1935483870967742
10/7/2016,A,9,34,1,Friday,0,0.8333333333333334,0.22580645161290322
10/7/2016,B,4,34,1,Friday,0,0.8333333333333334,0.22580645161290322
10/7/2016,C,2,34,1,Friday,0,0.8333333333333334,0.22580645161290322
10/8/2016,A,1,31,1,Saturday,0,0.8333333333333334,0.25806451612903225
10/8/2016,B,5,31,1,Saturday,0,0.8333333333333334,0.25806451612903225
10/8/2016,C,3,31,1,Saturday,0,0.8333333333333334,0.25806451612903225
10/9/2016,A,5,37,1,Sunday,0,0.8333333333333334,0.2903225806451613
10/9/2016,B,5,37,1,Sunday,0,0.8333333333333334,0.2903225806451613
10/9/2016,C,1,37,1,Sunday,0,0.8333333333333334,0.2903225806451613
10/10/2016,A,1,31,1,Monday,0,0.8333333333333334,0.3225806451612903
10/10/2016,B,1,31,1,Monday,0,0.8333333333333334,0.3225806451612903
10/10/2016,C,8,31,1,Monday,0,0.8333333333333334,0.3225806451612903
10/11/2016,A,7,30,0,Tuesday,0,0.8333333333333334,0.3548387096774194
10/11/2016,B,2,30,0,Tuesday,0,0.8333333333333334,0.3548387096774194
10/11/2016,C,2,30,0,Tuesday,0,0.8333333333333334,0.3548387096774194
10/12/2016,A,6,34,0,Wednesday,0,0.8333333333333334,0.3870967741935484
10/12/2016,B,3,34,0,Wednesday,0,0.8333333333333334,0.3870967741935484
10/12/2016,C,5,34,0,Wednesday,0,0.8333333333333334,0.3870967741935484
10/13/2016,A,3,30,0,Thursday,0,0.8333333333333334,0.41935483870967744
10/13/2016,B,5,30,0,Thursday,0,0.8333333333333334,0.41935483870967744
10/13/2016,C,3,30,0,Thursday,0,0.8333333333333334,0.41935483870967744
10/14/2016,A,4,36,0,Friday,0,0.8333333333333334,0.45161290322580644
10/14/2016,B,3,36,0,Friday,0,0.8333333333333334,0.45161290322580644
10/14/2016,C,1,36,0,Friday,0,0.8333333333333334,0.45161290322580644
10/15/2016,A,5,34,0,Saturday,0,0.8333333333333334,0.4838709677419355
10/15/2016,B,2,34,0,Saturday,0,0.8333333333333334,0.4838709677419355
10/15/2016,C,1,34,0,Saturday,0,0.8333333333333334,0.4838709677419355
10/16/2016,A,4,33,0,Sunday,0,0.8333333333333334,0.5161290322580645
10/16/2016,B,3,33,0,Sunday,0,0.8333333333333334,0.5161290322580645
10/16/2016,C,8,33,0,Sunday,0,0.8333333333333334,0.5161290322580645
10/17/2016,A,9,30,0,Monday,0,0.8333333333333334,0.5483870967741935
10/17/2016,B,3,30,0,Monday,0,0.8333333333333334,0.5483870967741935
10/17/2016,C,5,30,0,Monday,0,0.8333333333333334,0.5483870967741935
10/18/2016,A,6,30,0,Tuesday,0,0.8333333333333334,0.5806451612903226
10/18/2016,B,2,30,0,Tuesday,0,0.8333333333333334,0.5806451612903226
10/18/2016,C,2,30,0,Tuesday,0,0.8333333333333334,0.5806451612903226
10/19/2016,A,4,37,0,Wednesday,0,0.8333333333333334,0.6129032258064516
10/19/2016,B,4,37,0,Wednesday,0,0.8333333333333334,0.6129032258064516
10/19/2016,C,6,37,0,Wednesday,0,0.8333333333333334,0.6129032258064516
10/20/2016,A,3,30,0,Thursday,0,0.8333333333333334,0.6451612903225806
10/20/2016,B,0,30,0,Thursday,0,0.8333333333333334,0.6451612903225806
10/20/2016,C,8,30,0,Thursday,0,0.8333333333333334,0.6451612903225806
10/21/2016,A,6,32,0,Friday,0,0.8333333333333334,0.6774193548387096
10/21/2016,B,2,32,0,Friday,0,0.8333333333333334,0.6774193548387096
10/21/2016,C,2,32,0,Friday,0,0.8333333333333334,0.6774193548387096
10/22/2016,A,2,34,0,Saturday,0,0.8333333333333334,0.7096774193548387
10/22/2016,B,4,34,0,Saturday,0,0.8333333333333334,0.7096774193548387
10/22/2016,C,5,34,0,Saturday,0,0.8333333333333334,0.7096774193548387
10/23/2016,A,5,34,0,Sunday,0,0.8333333333333334,0.7419354838709677
10/23/2016,B,2,34,0,Sunday,0,0.8333333333333334,0.7419354838709677
10/23/2016,C,7,34,0,Sunday,0,0.8333333333333334,0.7419354838709677
10/24/2016,A,7,32,0,Monday,0,0.8333333333333334,0.7741935483870968
10/24/2016,B,0,32,0,Monday,0,0.8333333333333334,0.7741935483870968
10/24/2016,C,6,32,0,Monday,0,0.8333333333333334,0.7741935483870968
10/25/2016,A,4,30,0,Tuesday,0,0.8333333333333334,0.8064516129032258
10/25/2016,B,3,30,0,Tuesday,0,0.8333333333333334,0.8064516129032258
10/25/2016,C,5,30,0,Tuesday,0,0.8333333333333334,0.8064516129032258
10/26/2016,A,4,30,1,Wednesday,0,0.8333333333333334,0.8387096774193549
10/26/2016,B,2,30,1,Wednesday,0,0.8333333333333334,0.8387096774193549
10/26/2016,C,6,30,1,Wednesday,0,0.8333333333333334,0.8387096774193549
10/27/2016,A,5,37,1,Thursday,0,0.8333333333333334,0.8709677419354839
10/27/2016,B,0,37,1,Thursday,0,0.8333333333333334,0.8709677419354839
10/27/2016,C,3,37,1,Thursday,0,0.8333333333333334,0.8709677419354839
10/28/2016,A,4,29,1,Friday,0,0.8333333333333334,0.9032258064516129
10/28/2016,B,0,29,1,Friday,0,0.8333333333333334,0.9032258064516129
10/28/2016,C,7,29,1,Friday,0,0.8333333333333334,0.9032258064516129
10/29/2016,A,7,34,1,Saturday,0,0.8333333333333334,0.9354838709677419
10/29/2016,B,3,34,1,Saturday,0,0.8333333333333334,0.9354838709677419
10/29/2016,C,3,34,1,Saturday,0,0.8333333333333334,0.9354838709677419
10/30/2016,A,4,32,0,Sunday,0,0.8333333333333334,0.967741935483871
10/30/2016,B,9,32,0,Sunday,0,0.8333333333333334,0.967741935483871
10/30/2016,C,0,32,0,Sunday,0,0.8333333333333334,0.967741935483871
10/31/2016,A,5,34,0,Monday,0,0.8333333333333334,1.0
10/31/2016,B,4,34,0,Monday,0,0.8333333333333334,1.0
10/31/2016,C,3,34,0,Monday,0,0.8333333333333334,1.0
